scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Spine_head,Client_Spine_head,Client_Spine_mid,Client_Spine_mid,Client_Body_top1,Client_Body_top1,Client_Body_top2,Client_Body_top2,Client_Body_bot1,Client_Body_bot1,Client_Body_bot2,Client_Body_bot2,Client_Tail,Client_Tail,Client_Tail_Top,Client_Tail_Top,Client_Tail_Bot,Client_Tail_Bot,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD03AL38_02_re-encode,img01599.png,880.760306303654,951.3296222524004,799.3310027440514,903.0752201430064,694.3776781561193,874.12257887737,845.1726847479758,818.6300164515667,693.7744981297519,792.0900952913998,819.2359436141764,977.8695434125673,682.9172576551382,937.4564816459497,614.757914675619,874.7257589037374,533.3286111160164,804.7568758451159,527.2968108523421,904.8847602221086,,,521.8681906150352,840.344497400794,468.18516826833434,853.01127795451,421.1371262116751,869.2971386664306
labeled-data,LD03AL38_02_re-encode,img04951.png,483.65802747205254,854.5760446291818,509.4167242305347,832.7201807128938,613.2320778329024,799.155818270023,492.2442597248799,755.4440904374471,619.4766103804133,709.3906628995546,518.783523051801,881.1153079561028,644.4547405704566,853.014911492304,708.4611991824427,787.4473197434402,741.2449950568746,728.1242605420872,769.3453915206733,798.3752517015841,638.9907745913846,474.44012579945934,556.250718336866,493.1737234419918,485.2191606089302,536.1048847061289,445.41026561854864,593.0862442021653
labeled-data,LD03AL38_02_re-encode,img09966.png,1811.141519907259,1015.8684364833914,1749.6958119048352,956.4373418580961,1681.7026104267431,915.6414209712409,1749.192158560553,891.466060445697,1639.8993828513235,825.9911256890158,1769.8419456761217,1030.9780368118563,1643.928609605581,973.5615555636897,1572.4098347175136,874.8455000843857,1516.5043135021936,790.2317382449821,1511.467780059372,842.108032706045,496.6822944591134,1013.3673507994839,593.5622863864354,987.384211202118,691.184653730825,967.7112626498265,773.2171373167948,929.478928670845
labeled-data,LD03AL38_02_re-encode,img13384.png,633.3670370103723,909.6943201740179,547.4059085873591,868.1958443835978,438.71942437435405,851.8928717516469,580.9999127986516,784.2108338553664,411.0537738474073,791.6212759607986,563.2148517456144,941.3122064905284,412.53586226849376,910.1883496477134,327.56279279287156,844.4824296462148,259.38672542289567,784.2108338553664,249.5061359489861,872.6421096468571,1450.4877032746654,926.7566704217344,1359.2868832879103,905.7103273478679,1253.5540645120573,903.2048103152647,1176.3841399078801,914.2290852587187
labeled-data,LD03AL38_02_re-encode,img17862.png,819.114460652822,427.30629901666094,896.5302971139029,375.69574137594043,1004.6928487652001,335.61520193155104,841.6254485599447,287.298935204068,1015.1247699904521,231.84503816457038,887.19647285973,449.26823843824417,1051.3619700360646,402.05006868184023,1134.268291352541,308.7118261401116,1213.8803217557802,249.96363818737655,1214.4293702413197,352.0866564977385,556.3644945597318,772.8658422155287,575.9280617180727,803.2980577951702,593.3178991921536,838.5124786801839,601.5780719923421,815.0361980901747
labeled-data,LD03AL38_02_re-encode,img20963.png,1676.028004086447,675.782727057104,1608.3681975164827,604.4053486975813,1510.224302272139,538.2325708434405,1678.2585471601822,519.6447118956482,1525.0945894303732,422.98784536712793,1601.6765682952778,679.5002988466624,1445.5385531338218,588.7915471814358,1396.46660551165,483.2125083579752,1352.59925839486,381.3510413240731,1291.6310810461011,483.2125083579752,1175.2693783961631,631.4064801794603,1093.458097552192,648.480138790376,1030.1432802033796,686.8958706649364,972.1639811704782,728.1572123079827
labeled-data,LD03AL38_02_re-encode,img23644.png,1075.584191473679,808.8723899586657,1131.839327643383,770.2565761472587,1194.292063560597,748.8033462520325,1092.2700369477438,680.629749029425,1203.8268324029195,652.9789193866891,1116.5836974956667,840.3371271383307,1207.1640014977327,796.9539289057623,1239.1054771195138,742.6057465045227,1280.1049831415014,680.1530105873089,1289.6397519838242,781.2215603159298,785.8363411322918,890.2323748784161,749.9648610472631,907.1528843524861,772.638343742517,938.9634421637379,810.8786951539155,948.1005172797359
labeled-data,LD03AL38_02_re-encode,img25629.png,1034.9492500328843,848.3785327722139,963.3718869039495,829.1077042375008,862.0623883214575,823.6017532275828,982.0921203376708,749.2714145936891,853.2528667055886,734.9559419679022,984.8450958426299,883.6166192356894,851.6010814026132,879.7624535287468,773.4165770617769,837.9172258533697,707.3451649427604,790.5660471680744,714.5029012556538,878.1106682257713,710.0981404477195,866.5481711049435,655.0386303485391,872.6047172158534,609.889832067211,893.527331053542,618.1487585820881,946.3844607487551
labeled-data,LD03AL38_02_re-encode,img37171.png,1710.3575811318617,680.3309106007866,1601.144955529371,674.8397730006614,1469.3576531263652,701.6853346012736,1596.2639443292596,570.5081585982819,1429.699437125461,639.4524417998543,1649.3449411304703,735.8524130020528,1487.6614451267828,771.2397442028599,1371.127302724125,738.2929186021086,1261.3045507216202,706.5663458013848,1316.2159267228726,795.6448002034165,458.52387906899526,959.7881677625288,546.4710059762642,910.0789221192898,613.5997308620058,868.0172527288568,697.2982042954936,805.1371813168964
