scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Spine_head,Client_Spine_head,Client_Spine_mid,Client_Spine_mid,Client_Body_top1,Client_Body_top1,Client_Body_top2,Client_Body_top2,Client_Body_bot1,Client_Body_bot1,Client_Body_bot2,Client_Body_bot2,Client_Tail,Client_Tail,Client_Tail_Top,Client_Tail_Top,Client_Tail_Bot,Client_Tail_Bot,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD14AL47_01_re-encode,img00058.png,,,,,,,,,,,,,,,,,,,,,467.6242255734837,860.1664800275123,430.9508799703442,862.0765501110092,393.51350633380594,867.8067603614998,367.1545391815494,876.5930827455852
labeled-data,LD14AL47_01_re-encode,img00973.png,,,,,,,,,,,,,,,,,,,,,674.1596113768604,706.3326698603271,620.6908014387989,718.5154366816575,575.6822462377723,734.0823053978021,541.8412272896321,754.3869167666862
labeled-data,LD14AL47_01_re-encode,img01453.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,LD14AL47_01_re-encode,img13988.png,,,,,,,,,,,,,,,,,,,,,636.8339722230698,883.9904987915934,580.7784417726571,878.1798645375872,535.6605758003735,873.7364383433471,491.9099178878562,886.0413108812426
labeled-data,LD14AL47_01_re-encode,img20015.png,,,,,,,,,,,,,,,,,,,,,590.3500825878333,852.901679936933,566.9824884820372,848.0157284420848,536.3921834708133,848.4405937894628,508.98836856492505,848.4405937894628
labeled-data,LD14AL47_01_re-encode,img22675.png,1148.9915097689952,759.4871288442764,1046.549558103501,734.8251775173981,946.0046796169975,739.8840393280398,1081.3292330516626,632.3832258519037,917.548581932138,626.6920063149319,1092.7116721256066,804.3845274137213,939.6811023536952,803.7521696873912,868.2246792783814,750.6341206756533,811.9448416349926,694.3542830322646,826.4890693405874,805.6492428663818,369.738478010465,637.9782084473997,376.8525024316798,677.1053427640816,391.08055127410955,711.7862118175041,399.52845527430225,745.5778278182747
labeled-data,LD14AL47_01_re-encode,img24306.png,1429.554698796295,966.2943370136593,1364.8228620012546,932.5212047727687,1244.2715427525204,935.3356324595096,1378.4259291538356,856.0625859496414,1208.1530541060124,840.1141623914431,1378.8950004349592,995.8458277244385,1245.2096853147673,1003.3509682224142,1144.359359873219,941.9026303952382,1060.395600552116,894.9955022828902,1069.3079548934622,986.464402101969,600.9372799478222,770.5811041085292,533.9592340515577,790.2805293721364,485.6060993136128,827.5303516887753,442.9837064705355,869.078230426565
labeled-data,LD14AL47_01_re-encode,img27978.png,1123.8355465682216,958.1871386756098,1066.8020978395525,940.2623405037423,969.030471447548,947.8668003342316,1067.3452735417302,845.206592622627,921.2310096559015,851.1815253465828,1083.0973689048865,991.3208565084558,971.2031742562592,1010.8751817868566,886.4677647165222,954.928084462543,777.8326242809618,939.7191648015646,838.1251272226978,1024.4545743413016,769.4931013930137,339.3638221753258,835.347230236621,343.57542343857983,892.3952837116063,372.67375943924344,944.0831173969957,416.7041362823529
labeled-data,LD14AL47_01_re-encode,img28617.png,1256.5560101284273,976.1879856273888,1193.7705868238677,946.1949490169303,1094.1937052771455,940.1963416948386,1212.966130254561,857.8154678047792,1060.2015971186258,848.6176032442388,1210.5666873257244,1010.5800009407145,1081.796583478156,1008.580465166684,1013.0125528515044,952.5934634938282,933.0311218902818,912.2028408584107,940.629357831598,1004.5813936186229,530.8763786681601,532.7568103916017,557.9174032348475,534.0652470641833,577.5439533235722,550.8568510289812,599.1331584211694,580.2966761620683
labeled-data,LD14AL47_01_re-encode,img31993.png,1511.505843996959,972.0706906595861,1448.1518352275002,946.1741615275447,1327.4555119513782,948.9487896488348,1452.3137774094355,852.2992434238943,1296.4721645969714,850.4494913430342,1465.7244799956711,1009.9906083172184,1317.7443135268627,1009.5281702970033,1221.094767301922,958.6599880733504,1129.9944773195618,911.4913100114177,1145.7173700068727,1008.1408562363582,166.13602167533713,127.24950107912002,234.63073805584668,185.20656878570503,266.24368407762034,260.1409593558351,281.464732162178,368.4445707267263
labeled-data,LD14AL47_01_re-encode,img32734.png,1416.406619423726,956.084329992339,1381.6714071281967,938.0571944971911,1310.0025513791938,931.4619010233564,1390.4651317599764,849.240575716218,1284.9404361786223,839.5674786212605,1397.5001114653999,980.7067589613216,1304.2866303685373,996.0957770669357,1233.0574608511233,948.1699778237374,1185.571347839514,911.6760206018525,1163.1473500284762,1004.4498154671263,491.8520671051075,454.0165518825153,430.33389087743893,406.1302442507506,360.0773373447038,362.78789281762045,296.1124154716166,326.43624322854356
labeled-data,LD14AL47_01_re-encode,img34356.png,1384.0878563171154,975.4790658204481,1299.4756181568355,947.1249647348224,1170.3069354334295,952.0756807973919,1313.877701247947,856.6618803187785,1123.9502304839145,865.6631822507231,1329.6299796288502,1017.785184900588,1165.8062844674573,1024.9862264461437,1073.9930047616217,967.827959178295,990.2808967945363,916.5205381662105,975.4287486068276,1009.2339480652406,403.65377058475417,412.86928189573933,393.32361428978174,384.14640829508426,388.5364686896726,412.36537183256996,378.20631239470015,424.20725831705056
