scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Eye_L,Client_Eye_L,Client_Eye_R,Client_Eye_R,Client_FinBase_L,Client_FinBase_L,Client_FinTip_L,Client_FinTip_L,Client_FinBase_R,Client_FinBase_R,Client_FinTip_R,Client_FinTip_R,Client_Spine_1,Client_Spine_1,Client_Spine_2,Client_Spine_2,Client_Tail,Client_Tail,Client_TailTip,Client_TailTip,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD14_all,img001708.png,,,,,,,,,,,,,,,,,,,,,,,1668.4687303850342,744.7806051572402,1704.4450507155548,723.7725348912428,1723.3523139549523,692.2604294922467,1708.909265647079,651.8198942302017
labeled-data,LD14_all,img003111.png,,,,,,,,,,,,,,,,,,,,,,,1539.3957184871358,794.7701146186221,1578.4638360469296,804.1662441583193,1619.7573527082307,807.1334429603289,1636.3242126861178,780.181387175408
labeled-data,LD14_all,img004732.png,,,,,,,,,,,,,,,,,,,,,,,1539.7302241240866,793.9170849253176,1573.3404941904869,801.6527820040923,1612.2857277594903,807.2544936818257,1636.0263153460746,782.7136615698508
labeled-data,LD14_all,img005105.png,,,,,,,,,,,,,,,,,,,,,,,1538.5069478296045,793.3372096022565,1576.9439356496146,803.9579562367329,1617.656797748441,806.9924552751547,1636.369541818709,781.1992134485691
labeled-data,LD14_all,img009600.png,,,,,,,,,,,,,,,,,,,,,,,1604.605112232242,453.6492598874878,1562.1026737774232,443.5828928850307,1516.2447796551187,457.8435794718449,1485.4864360365,477.6966921711352
labeled-data,LD14_all,img010435.png,,,,,,,,,,,,,,,,,,,,,,,1592.7510605727125,837.4493914412072,1590.3001190416794,795.4770177222666,1605.6185036106358,764.2275132015956,1632.27249276062,736.654420977474
labeled-data,LD14_all,img012116.png,,,,,,,,,,,,,,,,,,,,,,,1678.0878114997813,719.2185979929574,1708.8461551184002,692.6545739586957,1696.8224389765764,669.4460055919196,1673.6138706098004,659.6592598950864
labeled-data,LD14_all,img012964.png,,,,,,,,,,,,,,,,,,,,,,,1650.424214369243,721.5268597134337,1673.2315869496892,710.4489930315027,1677.1414222491942,685.686702801304,1679.0963398989468,658.3178557047685
labeled-data,LD14_all,img013994.png,1233.2067849451282,536.2435579936867,1242.621512731001,563.6318570071352,1256.7436044098104,547.3700544679002,1266.5862743677685,579.8936595463701,1262.3068526469172,601.2907681506267,1277.7127708419819,551.2215340166664,1293.1186890370466,527.6847145519841,1275.1451178094712,575.1862956534337,1322.2187567388355,598.723115118116,1379.9909499703283,608.565785076074,1406.9513068116917,617.1246285177766,1313.231971125048,564.4877413513054,1354.7423618173057,569.1951052442419,1387.2659668957756,573.9024691371783,1422.7851671788414,579.8936595463701
