scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Eye_L,Client_Eye_L,Client_Eye_R,Client_Eye_R,Client_FinBase_L,Client_FinBase_L,Client_FinTip_L,Client_FinTip_L,Client_FinBase_R,Client_FinBase_R,Client_FinTip_R,Client_FinTip_R,Client_Spine_1,Client_Spine_1,Client_Spine_2,Client_Spine_2,Client_Tail,Client_Tail,Client_TailTip,Client_TailTip,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD13_all,img00435.png,470.035538710709,134.05703105681292,490.02366882242853,162.1884734362701,502.60878778165943,136.27793440255954,514.8237561832658,177.364646298872,516.6745089713879,206.97669090882692,538.1432413136054,141.0898916516772,552.2089625033339,137.38838607543283,528.1491762577455,164.77952733964116,604.0300405707551,189.20946414285396,678.8004532108912,206.60654035120248,712.1140033970905,215.12000317656452,514.3440084423345,675.3203386102567,480.4684951384137,645.5807891399543,455.2588108192169,614.0686837409582,419.0198896103714,603.8272494862845
labeled-data,LD13_all,img00534.png,516.8549798047057,359.14644961738236,488.8588083877273,327.7121518860381,472.65049862000296,347.8497488701805,487.3853256815705,304.6275894895822,487.3853256815705,270.24632634592444,461.3537978728011,340.97349624144897,439.2515572804497,370.44315036458414,437.28691367224076,307.08339399984345,411.25538586347125,245.1971203412595,437.778074574293,167.1025369149512,467.73888959948044,147.9472617349133,647.8689068199991,791.7403531130792,611.4111515458828,764.1672608889577,567.9069393700465,735.9814332820779,525.6281979597269,721.5821517872589
labeled-data,LD13_all,img01439.png,388.29964621826105,349.26541075331335,384.01049853895324,330.67910414297955,,,395.448225683774,292.0767750292094,418.8002519377832,271.58418056140545,346.83788531828566,291.6002030648418,326.3452908504818,295.8893507441496,356.8458965700039,286.8344834211665,369.7133396079273,221.06755233844697,430.71455104697145,158.63662500630016,467.88716426763904,151.4880455407872,708.2893640658469,676.4508723131809,660.5264548650127,688.9191016226356,614.2980969638038,677.985423612806,562.8906284263597,663.5990051788199
labeled-data,LD13_all,img02046.png,561.9475589237314,437.0683972810879,556.4767072919614,475.911443866656,578.3601138190419,461.14014446087657,572.8892621872717,510.3778091468079,563.0417292500855,537.7320673056587,602.4318609988305,475.36435870347896,623.2210971995571,474.27018837712495,588.7547319194052,509.2836388204539,643.4632482371067,567.8217512803944,703.0955310234012,610.4943940082017,735.9206408140222,633.4719708616362,722.2435117345968,497.79485039373657,677.9296135172586,468.2522515821778,642.9161630739296,428.8621198334327,653.310781174293,378.5302848211473
labeled-data,LD13_all,img02564.png,600.3802588118069,213.0341051725634,602.2476428354511,250.84863165135863,631.6589412078474,236.84325147402706,614.8524849950495,276.52516197646656,618.5872530423379,316.6739184848171,650.3327814442896,250.38178564544756,681.6114638403301,242.91224955087074,635.3937092551358,279.7930840178439,672.7413897280201,346.0852168572134,708.2216861772602,424.9821918561813,719.4259903191254,460.46248830542135,489.7377554108874,340.9499107921919,460.32645703849107,307.8038443725071,424.8461605892511,271.856701917356,388.89901813410006,265.32085783460127
labeled-data,LD13_all,img02710.png,312.5628879967235,500.39343197413905,337.2327816215857,503.4230680333326,325.54704253612465,475.72353834927685,370.1259731214019,494.3341598557518,383.5429328121164,518.5712483293006,353.67937737149373,455.38169623754834,361.46987009513447,430.71180261268614,367.52914221352165,470.097071382203,425.5250324895135,429.413387158746,491.74422064045933,377.04396384982806,523.3389966863355,347.6132135605187,459.71663944326986,439.3679056389536,506.89240093642735,453.2176704809815,552.7697469756447,444.9943726060274,582.200497264954,393.9233647510495
labeled-data,LD13_all,img03899.png,329.6345796068432,344.98020208718043,337.5709617073311,324.47788166092005,310.7856721181845,310.58921298506624,359.0653298961525,298.35395724681405,388.4960801854618,285.1266537460009,318.0606890436317,271.56866765766745,309.4629417681032,267.6004766074235,330.9573099569245,267.9311591949438,385.5199368977788,207.41624567872364,452.3178195768852,176.99344762685337,487.0394912665198,175.67071727677205,699.6548674496232,278.02198698291903,679.0698763764827,323.6318691645832,675.4372308929874,374.0852786575745,687.1424218953614,438.2620155326595
