scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Eye_L,Client_Eye_L,Client_Eye_R,Client_Eye_R,Client_FinBase_L,Client_FinBase_L,Client_FinTip_L,Client_FinTip_L,Client_FinBase_R,Client_FinBase_R,Client_FinTip_R,Client_FinTip_R,Client_Spine_1,Client_Spine_1,Client_Spine_2,Client_Spine_2,Client_Tail,Client_Tail,Client_TailTip,Client_TailTip,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD03_all,img000778.png,,,,,,,,,,,,,,,,,,,,,,,1040.0367834964477,953.0185035385917,1038.3059175286087,968.0193419265295,1033.1133196250917,979.5584483787893,994.4573130100216,1019.3683656390855
labeled-data,LD03_all,img001191.png,,,,,,,,,,,,,,,,,,,,,,,1051.9810400291576,910.1835614940189,1024.8966772174742,878.9851182552444,996.0981142278362,845.3867947673333,978.9561124482897,798.7605499269669
labeled-data,LD03_all,img001554.png,,,,,,,,,,,,,,,,,,,,,,,1161.5363429687022,862.2678490814923,1185.2433667063729,893.8772140650531,1213.0596078919064,932.756732994833,1277.858806108206,957.0959440321748
labeled-data,LD03_all,img002520.png,,,,,,,,,,,,,,,,,,,,,,,989.5999132515424,230.93123036667114,991.0223346758028,188.25858763886401,1010.3672660457419,153.83598917176622,1059.583047325146,138.75832207460766
labeled-data,LD03_all,img006168.png,,,,,,,,,,,,,,,,,,,,,,,1622.8027075396697,150.1026800182462,1633.0441417943434,184.52527848534396,1632.7596575094913,223.4996255100745,1646.6993874672416,273.56885964403494
labeled-data,LD03_all,img008302.png,,,,,,,,,,,,,,,,,,,,,,,1555.2331016664061,866.7016217630479,1584.6978928103133,887.0847991982164,1617.5935157997437,888.9011219399641,1634.7476750273606,873.5632854540947
labeled-data,LD03_all,img009308.png,,,,,,,,,,,,,,,,,,,,,,,1547.4843478934818,170.97264167416154,1586.7699255888197,178.25738455806524,1612.5266950711937,202.45313770817404,1626.8360114502902,228.47007657925877
labeled-data,LD03_all,img009573.png,,,,,,,,,,,,,,,,,,,,,,,1686.0525775942792,904.1309516571744,1717.1464667796467,915.2841945171431,1727.6237555268901,903.4549975444489,1730.3275719777916,871.0092001336308
labeled-data,LD03_all,img009643.png,,,,,,,,,,,,,,,,,,,,,,,1566.6548989070204,542.0384299314345,1590.2452111432133,547.09349683919,1611.7760516762464,551.3996649457968,1627.6901512006623,560.3864505595845
labeled-data,LD03_all,img009686.png,,,,,,,,,,,,,,,,,,,,,,,1246.9387988238686,423.068269121323,1265.5931871433977,468.7048976887425,1288.911172542809,519.6713514903132,1314.894070559296,557.9794703607748
labeled-data,LD03_all,img013278.png,,,,,,,,,,,,,,,,,,,,,,,1608.514878234293,518.6176411511381,1629.5229485002903,541.7265184437351,1657.621242481062,570.3500141811566,1682.5683259219338,590.307680933854
