scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Spine_head,Client_Spine_head,Client_Spine_mid,Client_Spine_mid,Client_Body_top1,Client_Body_top1,Client_Body_top2,Client_Body_top2,Client_Body_bot1,Client_Body_bot1,Client_Body_bot2,Client_Body_bot2,Client_Tail,Client_Tail,Client_Tail_Top,Client_Tail_Top,Client_Tail_Bot,Client_Tail_Bot,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD04AL37_04_re-encode,img0075.png,543.1782488960628,871.0596838396631,454.92482371510255,822.4200120069748,359.1497997971287,820.4142523437712,493.5356972317727,724.1377885099964,366.67139853414244,720.1262691835891,483.0054589999536,900.1431989561158,351.1267611443142,895.6302397139077,,,,,,,1832.5068427713632,259.32388400929,1758.6593170433632,290.39833790473557,1696.1448274419374,333.9025733583593,1652.6405919883136,373.75099070663657
labeled-data,LD04AL37_04_re-encode,img0281.png,947.5920691853286,712.9821089644788,1058.2546712931157,700.6313721220919,1166.4471260324253,691.7388415955733,1033.5531976083416,586.016534224741,1184.2321870854626,569.7135615927903,1015.7681365553045,762.879085807722,1176.3277155063347,752.5044668601171,1252.902283929134,704.5836079116557,1345.7798249838838,659.1328963316718,1340.3455007732337,748.5522310705533,899.4057669655766,390.4374290160698,962.8984349249196,346.5972535203331,1017.6986542945904,312.58332425639946,1085.7265128224578,248.3347912023025
labeled-data,LD04AL37_04_re-encode,img1406.png,841.2134337781022,911.8038260266975,747.1205802180614,885.3732491839894,623.4254805941875,892.2451991630935,770.9080993764986,788.6373379396779,587.4798960881046,785.4656687185529,777.2514378187486,955.6785835855928,620.2538113730627,957.2644181961554,507.1309424862721,905.9890991213017,442.11172345321023,857.3568377307188,460.08451570625175,958.3216412698637,,,696.902484216916,760.0923149495532,616.5535306150834,753.7489765073033,549.9484769714592,767.4928764655115
labeled-data,LD04AL37_04_re-encode,img2261.png,920.6129040897274,889.3956038456745,866.9577208211665,848.8804654592101,810.5650282021688,831.3604056164147,920.0654022196402,787.0127541393388,808.3750207218195,765.6601812059318,889.9527993648355,914.5806898696928,799.0674889303343,870.7805402627043,755.2673393233458,823.6953794351916,705.4446691453965,784.8227466589894,693.3996280034746,851.0704729395595,,,1125.3786035023986,887.205596365325,1150.563689526417,875.1605552234032,1188.8888204325322,875.7080570934905
labeled-data,LD04AL37_04_re-encode,img2459.png,895.0045977944612,926.714793230673,825.499699371507,879.5507550150969,719.7529610565838,858.2028219280467,860.748612143148,810.0458565921427,713.2989347744524,768.8393810985342,841.8829968569175,953.5238254795267,692.9439288077301,913.8067406664101,626.4178117457595,846.2876964841117,551.4518141610018,785.7191421441088,540.0331522772308,868.1320931313259,,,,,916.3525308815115,854.231113446735,928.2676563254464,830.897326119029
labeled-data,LD04AL37_04_re-encode,img2857.png,727.2711515502824,861.9632179464029,756.8338752562197,842.5626805143814,784.0870111726308,830.0909064509391,752.6766172350723,751.1030040491377,797.4826203518837,755.7221796281904,724.4996462028507,893.3736118839613,777.620165361957,861.9632179464029,825.6595913841052,830.0909064509391,876.0086051957799,804.6854407661492,866.3083364797692,848.56760876715,1734.307364270934,335.3688528362876,1711.038576059877,382.2942423952525,1715.6923337020885,433.48557645957794,1775.8033699139855,439.3027735123422
labeled-data,LD04AL37_04_re-encode,img4245.png,677.4283783858193,895.0837937130528,586.0057541311027,869.1176045756185,462.12539345459317,884.2645482391218,601.152697794606,779.8588294156881,429.1266947591037,793.3828862581017,618.4634905528956,939.4427001561698,464.8302048230759,945.3932851668318,361.5064105470352,896.7066805341425,332.83541004111817,870.7404913967082,336.08118368329747,947.0161719879214,642.8067928692402,789.5961503422259,594.1201882365509,749.5649420886814,520.5493190138204,739.8276211621435,462.12539345459317,737.1228097936607
labeled-data,LD04AL37_04_re-encode,img5637.png,1839.0773631372394,761.5384380249545,1740.370274292883,742.8641239192655,1632.326028395682,769.5417154988213,1747.7066119772608,652.8272523382645,1592.9765808158372,685.5073020232205,1785.055240188639,814.8936211840662,1638.3284865010821,832.9009955002664,1520.9470835510365,796.2193070783771,1450.9184056547026,751.5343411826211,1447.583706707258,820.8960792894662,1318.1973875464125,866.9149247642,1400.2309816535467,870.9165635011334,1471.5935391288583,890.9247571858002,1521.6140233405254,913.6007100284227
labeled-data,LD04AL37_04_re-encode,img5756.png,105.28483544624405,468.8646573681743,202.7173282484662,525.7472109694716,273.67972185008466,599.5255725711543,255.6575266496736,427.7515245672366,367.7330530522297,515.0465325692276,127.81257944675784,548.8381485699982,237.63533144926265,652.4657709723617,359.84834265204984,680.0622573729911,464.6023522544391,709.348324573659,408.2829922531546,774.6787821751491,832.8124415816578,384.7748137856248,744.0699272217391,356.3631787533979,663.7456750935913,341.280458921475,593.2427289025096,330.0561092791137
