scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Spine_head,Client_Spine_head,Client_Spine_mid,Client_Spine_mid,Client_Body_top1,Client_Body_top1,Client_Body_top2,Client_Body_top2,Client_Body_bot1,Client_Body_bot1,Client_Body_bot2,Client_Body_bot2,Client_Tail,Client_Tail,Client_Tail_Top,Client_Tail_Top,Client_Tail_Bot,Client_Tail_Bot,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD04AL37_01_re-encode,img00115.png,,,,,,,,,,,,,,,,,,,,,,,1598.330096625475,931.7090145660989,1553.7192351507733,932.4006558292725,1497.0046515705326,936.8963240399014
labeled-data,LD04AL37_01_re-encode,img04465.png,,,,,,,,,,,,,,,,,,,,,1460.6604559391374,873.4946161795896,1499.5733007170975,870.3395206570523,1521.6589693748588,873.4946161795896,1517.978024598565,890.3217922997885
labeled-data,LD04AL37_01_re-encode,img04896.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,LD04AL37_01_re-encode,img12367.png,,,,,,,,,,,,,,,,,,,,,,,,,639.3535577249511,764.5192142574437,600.0584533872127,737.6835332463053
labeled-data,LD04AL37_01_re-encode,img21279.png,,,,,,,,,,,,,,,,,,,,,1100.8422858364106,1034.2539549842404,1023.2393089056108,1023.9596825342363,923.0681192959557,1024.3556160900057,854.9675477036211,1029.5027523150077
labeled-data,LD04AL37_01_re-encode,img22926.png,,,,,,,,,,,,,,,,,,,,,979.7555258354514,689.1730501209883,931.7457415817248,667.9297827520827,964.6728060035284,661.556802541411,1000.5739278569788,674.7276283101324
labeled-data,LD04AL37_01_re-encode,img33391.png,269.4446801233775,773.1396333498508,228.02524904874866,716.835094232777,189.19453241628412,667.6495198316554,289.5072170501508,637.2321251362248,236.43857098578263,561.512227702919,235.14421376470045,791.2606344450008,174.30942437383936,725.8955947803522,,,,,,,1562.46816860032,886.9982109288686,1506.6181365990465,883.1768929498342,1443.1254686397037,881.1192601918924,1390.8028070806156,887.880053539415
labeled-data,LD04AL37_01_re-encode,img36622.png,966.4194546182209,805.097164929527,1057.4789672097713,803.8324494768665,1144.7443334433406,790.5529372239321,1032.8170158828932,684.9491969267867,1152.9649838856335,660.9196033262388,1018.9051459036284,848.7298480463115,1133.3618943693969,840.5091976040188,,,,,,,1225.6861224136078,839.2444821513584,1278.8041714253454,846.2004171409907,1324.966285447451,865.8035066572272,1341.4075863320363,874.02415709952
labeled-data,LD04AL37_01_re-encode,img43078.png,881.1975934106815,821.9208981824571,792.7760413915735,803.9368537039945,684.3722177297293,793.9457178826264,819.252551318199,713.0175177295444,663.3908325048562,702.5268251171078,820.251664900336,860.3867710947245,678.8770930279768,857.8889871393824,590.9550977999372,792.9466043004895,497.03842107907667,745.9882659400593,510.5264544379237,840.4044994519882,237.1154802003155,1050.7753070473343,221.5534355200359,1031.6220212869903,215.56803371992834,1012.0697087399723,219.3587881933298,997.3057176330403
labeled-data,LD04AL37_01_re-encode,img43325.png,832.5041647199245,828.9915426631246,746.9259091390253,821.9022197155945,632.4839815574678,830.0043030842003,755.0279925076311,729.7410213977031,600.0756480830446,749.9962298192177,781.866143666138,871.5274803483052,632.9903617680058,895.8337304541227,549.944007239796,860.3871157164722,440.0595015530793,837.0936260317304,491.2039028174037,912.0378971913344,1779.9512389049853,550.8303718256227,1763.2481023993412,544.353645425475,1753.3625726306948,527.309628582981,1779.9512389049853,495.948637592792
labeled-data,LD04AL37_01_re-encode,img44707.png,726.86514824821,792.7790340324038,790.5480175549255,784.7559953795893,862.2539255144557,801.3035126010193,786.0350583127173,707.0328084304483,905.3777582733339,709.038568093652,765.47602176488,833.3956672122775,865.262565009261,866.9921415709385,942.985751958402,831.3899075490739,946.9972712848094,795.7876735272093,922.4267154105648,874.5137403079522,1620.7366193789544,928.0820477820162,1574.4954606410574,889.1624058442864,1512.8405823238618,851.0134498855216,1478.1597132704394,837.1411022641526
labeled-data,LD04AL37_01_re-encode,img46405.png,554.4946053525314,871.3505189908274,460.2337817714342,843.8577787796739,352.6193415163483,842.2867650533224,490.8685494352908,744.0984071563462,330.6251493474256,777.0896954097302,503.4366592461038,909.840355286442,351.8338346531725,912.9823827391452,284.2802444200529,862.7099434958934,203.37303751294442,794.370846399598,205.72955810247188,909.840355286442,697.4568544505288,607.4202129637553,675.4626622816061,585.4260207948325,664.4655661971448,561.0753080363825,680.9612103238368,541.4376364569872
labeled-data,LD04AL37_01_re-encode,img47401.png,497.1947919876036,906.0454678842503,403.28966962756715,884.229126325858,298.0021081935869,886.1261995048487,423.68320630171644,790.7982722605693,279.50564469842817,786.5298576078403,443.6024746811181,944.9354680535585,288.99101059338136,964.3804681382123,215.4794249074942,913.1594923054653,175.16661985394325,880.4349799678769,182.7549125699058,964.8547364329601,1368.5998516419197,885.549914123783,1399.170395474196,885.549914123783,1431.7985720644137,896.4259729871889,1455.0204274754697,912.8870350507223
