scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Spine_head,Client_Spine_head,Client_Spine_mid,Client_Spine_mid,Client_Body_top1,Client_Body_top1,Client_Body_top2,Client_Body_top2,Client_Body_bot1,Client_Body_bot1,Client_Body_bot2,Client_Body_bot2,Client_Tail,Client_Tail,Client_Tail_Top,Client_Tail_Top,Client_Tail_Bot,Client_Tail_Bot,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD13AL50_04_re-encode,img0060.png,1432.8008528852788,842.7097530887006,1376.081329010301,784.0116411715724,1232.9634606280897,702.8895314434064,1425.5460300640607,683.7631803692859,1241.5373421440745,582.8551902196161,1371.4646235786167,867.7718682892721,1174.9248780583448,767.5234074869858,1108.312413972615,652.7653010422632,1010.0425412124791,549.878722850443,982.3423086223736,667.2749466846994,430.1817823904119,446.89388219630473,333.34212495662433,433.85150409074413,267.1520560709042,437.1120986171343,269.4344722393773,481.13012472340137
labeled-data,LD13AL50_04_re-encode,img0220.png,1195.5468144387733,738.1975215107382,1104.2131154893216,693.0555783518138,1034.9254818035308,661.5611994037271,1137.8071197006143,568.1278751910697,1060.1209849620002,545.0319972958061,1142.0063702270259,789.6383404592798,1037.0251070667366,744.4963973003555,,,,,,,1116.8108670685563,250.0346478153939,1030.7262312771193,293.0769657111124,965.63784811774,359.2151615020945,914.1970291691983,428.50279518788534
labeled-data,LD13AL50_04_re-encode,img0679.png,1301.5736756661324,919.7052587657963,1186.3570109372408,875.298835901536,1031.5346177077924,850.6952772875538,1235.564128165205,756.4816503998663,1020.1329685939959,722.2767030584766,1221.1620450740934,970.1125495846865,1003.9306251164954,926.3062135158891,909.7169982288079,826.0917186735718,840.1069299551025,775.0843410592187,852.708752659825,895.7017869472772,921.0635954621129,471.4148869143378,841.1197460287106,409.9526800918833,737.9663919210948,355.3673635432699,653.7244860665419,323.56174602675503
labeled-data,LD13AL50_04_re-encode,img1133.png,1540.1146947420725,865.4356795629053,1435.9346778802524,820.5080472912454,1255.5730236882262,797.0675434973358,1478.908934835753,710.4679044809479,1228.876894367385,674.0048985793107,1467.1886829387981,916.874562888429,1237.992645842794,886.2716829352693,1101.2563737116552,795.1141681811766,976.2403534774711,735.2106584856301,997.0763568498351,856.319928087496,349.5016721868455,881.4868181203217,371.4439912610302,857.4547543724052,380.84784229282354,832.0295275086673,392.68972877730414,809.3906268765721
labeled-data,LD13AL50_04_re-encode,img1195.png,1441.3557982515372,816.5430373878935,1471.256932146956,783.9840249239929,1527.7368517271914,802.5891749033647,1474.579280357558,692.2872143113752,1557.6379856226104,639.7941125838622,1461.2898875151495,851.7599284202756,1527.072382085071,865.7137909048043,1554.9801070541284,745.4447856810086,1508.4672321056992,672.3531250477627,1516.4408678111442,785.9774338503541,581.9931240894921,861.8017135992148,514.545224217996,854.9811394549063,447.0973243464998,854.6022186691114,398.97438455054476,855.738981026496
labeled-data,LD13AL50_04_re-encode,img1304.png,1086.664572458404,813.437460549634,1175.0072470894488,776.4439655478841,1260.5892131382732,776.9961072643282,1143.535169252139,662.1506302439702,1282.6748817960342,670.4327559906305,1121.449500594378,864.7866401789287,1271.6320474671538,831.658137192287,1353.34902150087,774.235398682108,1454.9430973265712,730.0640613665857,1415.188893742601,833.8667040580631,495.4953775720636,828.8691395404786,547.2389441416753,852.8478655117622,601.8220966815708,866.7302858109263,650.7260772808991,878.0886296920606
labeled-data,LD13AL50_04_re-encode,img1441.png,1449.2026548783685,891.0967782485409,1347.309075928676,820.6975782469352,1169.4584653983043,781.7927571934164,1409.0627601406109,712.6286308760494,1155.255118029559,658.2853887695469,1374.4806969819274,928.7665256178211,1127.4659601341887,854.6621045634994,1036.070507500525,742.8879361398974,954.5556443407713,686.0745466649175,963.2011601304422,792.9084203515646,700.2091917187306,852.4090354716999,634.8909813249472,845.7524025653271,552.099109551935,849.0807190185135,512.1593121136982,848.2486399052168
labeled-data,LD13AL50_04_re-encode,img1689.png,1420.7635555126253,910.3313217774011,1307.8679401837346,858.7546447235932,1139.9572026641156,842.1354932284773,1346.2639108793471,748.7244003421363,1123.3380511689998,718.9245424888252,1341.6793173634533,967.0656665365898,1114.7419383266983,931.535066788411,1025.3423647667648,829.5278610597687,951.9888685124603,781.3896291428814,976.0579844709039,892.5660219033117,519.2439387601063,578.3922761630932,455.28194280075274,634.4250990696344,417.22191214725314,702.087375786967,408.76412755758656,753.3626948618207
labeled-data,LD13AL50_04_re-encode,img2322.png,1263.487440947396,872.8502936670724,1335.467535264827,837.440731139949,1438.213315056644,823.5090999817364,1306.4433036852176,743.982705453607,1451.5644615832643,693.4805425050866,1320.37493484343,914.0647025101176,1461.4327003203314,900.7135559834974,1527.6079483218407,798.5482608232725,1502.6471091633766,724.2462279794726,1536.8957024273157,854.8552700877145,432.87332297745877,432.81134562478104,366.6271433123409,400.8304313036897,309.51836773896343,377.00791349308076,276.2321099761948,391.36669135153
