scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,,,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,,,Client_Mouth,Client_Mouth,Client_Eye_L,Client_Eye_L,Client_Eye_R,Client_Eye_R,Client_FinBase_L,Client_FinBase_L,Client_FinTip_L,Client_FinTip_L,Client_FinBase_R,Client_FinBase_R,Client_FinTip_R,Client_FinTip_R,Client_Spine_1,Client_Spine_1,Client_Spine_2,Client_Spine_2,Client_Tail,Client_Tail,Client_TailTip,Client_TailTip,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,LD24_all,img00146.png,884.9232933159112,266.81491094289356,877.3005733756448,250.36588370337128,868.474266076389,269.2220856608724,863.6599166404312,243.14435954943468,870.4802450080381,225.09054916459317,858.0431756318139,269.2220856608724,853.2288261958561,284.4675255414052,831.1630579477165,249.96468791704146,787.0315214514374,265.6113235839041,767.7741237076063,304.126119071566,772.9896689298939,331.0062367556633,852.3606786338167,863.3872096402486,864.0245343127507,875.0510653191825,871.2022916536332,885.2195548854327,875.3893167691479,892.3973122263151
labeled-data,LD24_all,img00341.png,601.9370990606598,771.4952842879927,581.4104637382582,804.2401549213478,604.8694755352886,802.7739666840333,581.4104637382582,824.2780608313112,563.3274754780473,827.6991667183781,619.5313579084326,819.879496119368,626.3735696825664,832.0977314303213,590.6963225745827,841.8723196790841,581.8991931506963,888.3016138607067,565.2823931277998,925.4450492060048,544.2670283929601,937.17455510452,869.5623382267904,852.733248857643,864.6507292062679,870.169460880498,860.4758615388238,880.7294202746215,857.037735224458,887.360092452327
labeled-data,LD24_all,img01445.png,479.83592123189396,769.091416395889,447.2296455065439,770.5405842059046,453.0263167466061,789.3797657361068,434.9117191214116,764.7439129658424,429.11504788134937,724.8917981904144,435.9985949789233,796.6256047861847,420.420041021256,816.1893702213947,413.898785876186,788.2928898785951,360.27957690561027,786.8437220685796,328.39788508526794,762.2078692983151,309.5587035550657,738.6588923855622,865.1921879024779,854.1039768127072,859.7845550006749,880.466187208997,,,,
labeled-data,LD24_all,img01461.png,525.7729323790074,759.9189136053749,489.5437371286185,756.295994080336,495.3404083686807,777.6712192780655,476.50122683847843,749.0501550302581,466.35705216836953,721.5159666399625,,,,,454.4014177357412,776.5843434205538,407.30346391023545,776.2220514680498,375.0594801373893,773.3237158480188,347.88758369959754,766.4401687504449,864.1407266911959,853.9866331239298,858.4996707864374,883.2496106298648,,,,
labeled-data,LD24_all,img02256.png,342.16129192641597,710.7525888247218,353.9102497418441,729.8446452747926,361.987658239951,711.4868986881861,381.814024553486,740.1249833632921,389.5242781198607,767.2944483114698,383.6497992121466,705.612419780472,403.1090105939495,691.660532374651,393.19582743718195,730.9461100699889,450.10484185566213,722.50154664015,489.75757448273214,699.7379408727579,510.68540559146356,672.2013209928482,863.0288721408783,854.6195012406929,858.5622257197398,882.6375560641984,,,,
labeled-data,LD24_all,img02373.png,454.17202614256576,621.0211878839884,416.35749966377045,629.8912619962985,423.8270357583473,644.8303341854521,402.8189654923499,634.559722055409,384.14512525590783,621.4880338898995,428.02864981154676,661.169944392339,430.362879841102,682.1780146583363,389.7472773268404,661.169944392339,357.53490291897776,696.183394835668,353.80013487168935,733.5310753085522,335.1262946352473,766.2102957223259,864.7333451446318,855.3075641716968,858.74215473544,878.9999989716827,,,,
labeled-data,LD24_all,img03147.png,671.3558199603514,408.9027510380054,666.0770560080966,438.13898215818506,689.6284644104636,426.3632779570016,683.1315241615348,468.59338957503894,686.3799942859993,482.8054463695707,705.8708150327857,436.1086883303948,727.7979883729204,422.7087490669792,692.8769345349281,464.5328019194584,728.2040471384785,505.9507960063796,785.0522743166057,516.914382676447,817.9430343268077,523.8173816909339,865.0497354362004,854.2087253852834,860.0311408726566,885.8886035676537,,,,
